146,-44569,4997.9400000000205,4207
147,-44548,10202.239999999641,2566
148,-44547,14367.939999999458,3612
149,-44546,1904.489999999981,1312
150,-44545,5422.819999999948,2668
151,-44544,2600.2699999999772,933
152,-44543,15602.419999999887,4743
153,-44542,2754.690000000014,1732
154,-44541,5948.0099999999,3099
155,-44540,9625.849999999724,4863
156,-44539,12279.509999999882,6246
157,-44538,10179.209999999768,5184
158,-44537,5633.310000000168,3912
159,-44536,4416.9,2288
160,-44535,5008.089999999991,2426
161,-44534,9829.0700000003,7101
162,-44533,2351.58000000001,1236
163,-44532,9574.649999999721,4608
164,-44531,7520.69000000021,5198
165,-44530,7160.820000000199,4940
166,-44528,1258.160000000005,683
167,-44516,1005.1900000000037,553
168,-44515,4088.2299999999777,841
169,-44514,2627.8199999999993,557
170,-44513,1262.8599999999944,944
171,-44512,3042.529999999999,627
172,-44511,924.4400000000019,257
173,-44510,3101.4400000000337,1609
174,-44508,3492.8899999999853,721
175,-44431,67.32000000000001,18
176,-44430,83.32999999999998,17
177,-44429,1159.0300000000052,568
178,-44428,348.02000000000004,24
179,-44398,77.58999999999999,41
180,-44376,4011.7999999999793,2164
181,-44340,1035.2600000000043,574
182,-44283,10581.290000000226,6285
183,-44280,677.0299999999995,332
184,-44229,5034.669999999953,1959
185,-44227,1726.6300000000253,1036
186,-44226,1006.6800000000094,615
187,-44225,2162.6499999999987,365
188,-44224,2815.2999999999734,1168
189,-44223,5062.63999999984,2607
190,-44222,2191.269999999973,977
191,-44218,1987.510000000004,511
192,-44216,1376.0900000000022,320
193,-43928,87.06,74
194,-43678,623.0200000000009,334
195,-43535,22567.209999998755,13069
196,-43523,1478.4000000000037,511
197,-43431,120.25,27
198,-43396,165.55000000000004,53
199,-43275,92.67999999999999,32
200,-43274,91.17999999999996,32
201,-43131,20.249999999999996,15
202,-43130,46.98000000000001,28
203,-43128,344.6399999999997,108
204,-43127,72.0,72
205,-43046,3276.6599999999567,700
206,-43026,571.1800000000005,405
207,-43025,689.8900000000009,418
208,-43024,599.5000000000005,417
209,-43017,341.53000000000003,207
210,-43016,37540.95000000226,13975
211,-42987,2775.1299999999837,814
212,-42986,5925.719999999884,1108
213,-42985,3550.6599999999758,888
214,-42984,1359.7900000000093,561
215,-42983,1863.8800000000203,745
216,-42982,908.6000000000012,181
217,-42981,11777.55000000042,6967
218,-42980,2116.6899999999864,810
219,-42979,121.33999999999993,134
220,-42978,14364.230000000462,8455
221,-42977,19651.530000001294,7265
222,-42976,23708.07000000173,8809
223,-42975,229.00000000000014,61
224,-42974,1458.3800000000076,559
225,-42973,7051.099999999942,2672
226,-42972,73.81,80
227,-42971,3511.2300000000505,1344
228,-42970,1663.8100000000072,722
229,-42969,226.9599999999998,129
230,-42968,5061.059999999946,2991
231,-42967,619.0000000000013,397
232,-42863,4216.13999999997,1135
233,-42850,61.260000000000005,36
234,-42849,20054.779999999508,9698
235,-42665,1599.2300000000057,894
236,-42590,2474.5299999999756,1342
237,-42589,5798.679999999812,3054
238,-42588,423.52000000000106,306
239,-42565,731.5100000000025,412
240,-42564,21669.519999999025,10932
241,-42563,13487.45999999988,6616
242,-42562,2052.2000000000044,1154
243,-42561,11824.669999999871,6048
244,-42560,952.3199999999983,809
245,-42559,1882.250000000016,1721
246,-42558,527.0900000000008,216
247,-42557,882.1399999999986,346
248,-42556,2286.8599999999847,1294
249,-42555,4421.289999999917,2796
250,-42554,3157.569999999974,1801
251,-42553,8935.899999999647,4552
252,-42552,2806.2999999999583,1517
253,-42551,1948.2699999999948,986
254,-42550,454.3300000000012,317
255,-42549,2170.400000000016,500
256,-42548,250.6700000000003,183
257,-42546,209.7400000000003,126
258,-42311,6367.100000000084,5909
259,-42253,420.11000000000035,149
260,-42203,1680.0399999999906,543
261,-42198,256.80000000000007,46
262,-42197,97.33999999999999,70
263,-42196,2847.9799999999937,204
264,-42195,199.1500000000001,119
265,-42194,208.03999999999985,127
266,-42193,714.8300000000039,727
267,-42192,727.7000000000044,740
268,-42191,1661.8800000000058,1064
269,-42190,286.64000000000004,182
270,-42171,535.5400000000009,187
271,-42170,930.2500000000018,287
272,-42169,726.790000000001,223
273,-42168,574.6600000000008,178
274,-42167,757.2400000000015,235
275,-42166,3800.220000000025,2540
276,-42165,4014.269999999924,1373
277,-42164,648.7400000000014,226
278,-42163,3009.4399999999623,1696
279,-42142,998.990000000001,179
280,-42141,2828.189999999985,485
281,-41983,4.97,3
282,-41897,544.0800000000008,192
283,-41896,429.05000000000064,145
284,-41887,918.7700000000043,641
285,-41886,899.1200000000048,658
286,-41885,2495.69000000001,1384
287,-41884,2549.060000000013,1406
288,-41883,34340.56999999737,10865
289,-41882,34404.28999999726,10791
290,-41817,1213.540000000001,179
291,-41816,832.6800000000011,555
292,-41815,202.5,228
293,-41541,559.0900000000006,344
294,-41528,173.99000000000004,38
295,-41500,1642.799999999995,395
296,-41491,258.0400000000001,251
297,-41490,3144.2699999999386,1736
298,-41489,6204.549999999811,3378
299,-41488,1894.9100000000246,1577
300,-41487,30005.4899999988,13408
301,-41486,316.3800000000003,97
302,-41485,75.81,19
303,-41484,367.90000000000043,196
304,-41483,620.0999999999997,198
305,-41482,6672.1599999998525,1254
306,-41481,12330.019999999666,2337
307,-41480,22509.120000000195,4219
308,-41479,24675.65000000198,7598
309,-41478,207.49,148
310,-41477,5089.3099999998885,1079
311,-41476,5486.539999999878,1160
312,-41475,1882.3900000000074,788
313,-41474,391.11,205
314,-41473,23.459999999999997,14
315,-41472,208.97000000000003,45
316,-41259,7428.720000000132,4876
317,-41258,7687.68000000022,3004
318,-41257,71.76000000000002,24
319,-41256,1455.8099999999931,641
320,-41255,11205.62000000043,7210
321,-41254,3324.1000000000254,2228
322,-41253,84.74000000000001,27
323,-41252,197.30999999999992,535
324,-41228,2378.259999999975,1602
325,-41227,2792.5000000000077,1893
326,-41226,2756.9200000000096,1870
327,-41225,2801.7900000000113,1895
328,-41224,2281.749999999964,1555
329,-41223,127.1199999999999,98
330,-41222,2535.709999999983,1731
331,-41221,7270.600000000245,4739
332,-41220,9062.760000000304,5928
333,-41219,7820.390000000246,5110
334,-41213,27719.919999998543,14611
335,-41139,1865.0300000000027,397
336,-41138,1259.6699999999973,404
337,-41137,3983.3199999999565,1291
338,-41133,285.25,302
339,-41024,15464.980000000822,6029
340,-40861,31.41000000000001,9
341,-40769,44.03,107
342,-40768,37.190000000000005,71
343,-40739,354.25000000000034,343
344,-40738,113.32999999999997,121
345,-40737,1129.9100000000035,674
346,-40736,293.34000000000026,274
347,-40735,474.6599999999987,443
348,-40734,108.83999999999997,52
349,-40733,1208.339999999995,457
350,-40732,8041.860000000163,1664
351,-40731,6941.610000000287,6489
352,-40729,5522.100000000182,3520
353,-40728,104.09000000000005,75
354,-40609,6351.949999999762,3197
355,-40608,12246.229999999865,6272
356,-40607,10506.149999999812,5317
357,-40606,6630.7899999998535,3897
358,-40562,6.98,2
359,-40513,1855.380000000006,1060
360,-40510,16777.64999999939,4220
361,-40509,2388.1399999999885,1428
362,-40508,2.9699999999999998,3
363,-40507,1.98,2
364,-40442,88.16999999999999,93
365,-40301,38.03,29
366,-40300,576.4500000000002,296
367,-40299,937.3400000000044,494
368,-40298,77.2,83
369,-40290,4154.269999999952,1645
370,-40289,17195.19999999973,5293
371,-40288,40.8,20
372,-40287,21442.310000001555,12832
373,-40281,538.5900000000005,97
374,-40262,879.4200000000047,548
375,-40261,31622.7600000022,19117
376,-40260,12282.79000000045,7558
377,-40259,10163.0900000002,6290
378,-40237,8002.679999999693,4270
379,-40223,143.80999999999997,69
380,-40197,2188.0900000000147,1140
381,-39948,172.54999999999993,107
382,-39926,4853.829999999893,2683
383,-39872,255.77999999999957,195
384,-39871,565.4099999999991,398
385,-39870,3.0,4
386,-39678,9975.10000000003,2121
387,-39677,11084.049999999954,2348
388,-39340,3398.7499999999995,2145
389,-39280,6392.360000000075,5194
390,-39279,18640.949999999382,9596
391,-39213,2168.4399999999955,724
392,-39212,2091.480000000001,686
393,-39211,1601.1800000000026,517
394,-39077,17063.220000001184,10207
395,-38696,5503.490000000059,4265
396,-38673,21242.91999999901,10617
397,-38596,201.88000000000008,112
398,-38415,1524.5900000000133,1270
399,-38413,200.3300000000001,186
400,-38411,10269.51,2128
401,-38408,1184.6100000000067,461
402,-38407,842.2600000000001,336
403,-38406,12081.659999999905,2499
404,-38404,3237.519999999934,1713
405,-38403,256.0300000000002,136
406,-38398,9361.51999999961,4763
407,-38397,4997.919999999861,2676
408,-38395,6496.630000000172,3504
409,-38394,2328.9499999999857,1609
410,-38251,75.3,86
411,-38189,163.5,385
412,-38188,1246.470000000009,702
413,-38070,6943.679999999717,3663
414,-38069,13175.80999999936,5301
415,-38067,45.05,45
416,-38065,2190.810000000012,1229
417,-38032,6198.599999999947,1521
418,-38021,15273.260000000793,4709
419,-38020,22800.960000001774,9018
420,-38018,2379.7099999999887,629
421,-38017,4078.2599999999597,1569
422,-38016,18758.04000000151,6975
423,-38015,517.8000000000011,213
424,-38014,34064.570000001055,13376
425,-38013,893.2800000000011,186
426,-38011,869.7700000000011,208
427,-38010,3835.4999999999577,956
428,-38009,20243.040000001878,8085
429,-38008,15372.2700000004,9059
430,-38007,11622.159999999622,2394
431,-38005,7879.809999999909,4670
432,-38004,16289.530000000366,4608
433,-37481,1061.6200000000056,601
434,-37475,1022.6600000000063,581
435,-37390,13831.969999999867,6811
436,-37287,489.09999999999854,367
437,-37258,9.459999999999999,7
438,-36907,4017.26999999998,2163
439,-36262,15498.359999999855,5407
440,-36092,16588.310000001034,6405
441,-35748,9323.200000000292,6061
442,-35746,5339.569999999855,11393
443,-35743,7028.169999999911,1173
444,-35742,79.18999999999998,81
445,-35642,1551.1899999999973,4216
446,-35641,34.2,127
447,-35459,417.71000000000026,378
448,-35457,4997.979999999968,2290
449,-35452,4.09,3
450,-35448,11.540000000000001,8
451,-35447,2782.430000000011,2671
452,-35303,8.94,6
453,-35266,159.84999999999994,86
454,-35263,495.55000000000143,317
455,-35262,21986.729999998723,11158
456,-35258,4964.419999999898,3038
457,-35257,13.6,7
458,-35254,5160.269999999869,2705
459,-34776,38531.4399999995,19340
460,-34439,1236.9499999999962,998
461,-34386,22222.69999999905,6841
462,-34380,1693.6500000000035,435
463,-34378,669.0800000000019,431
464,-34375,556.5400000000011,196
465,-34369,21921.270000001798,8485
466,-34365,29499.480000001964,17427
467,-34071,3.9699999999999998,3
468,-34069,336.3599999999999,188
469,-34068,234.51999999999992,145
470,-33263,16595.92999999977,8337
471,-33262,5169.120000000042,3886
472,-33261,3328.1700000000164,2536
473,-33260,13069.610000000375,10053
474,-33256,12268.939999999719,6036
475,-33255,7307.660000000363,6836
476,-32903,20655.949999999273,10218
477,-32862,368.58999999999986,349
478,-32778,4478.039999999898,2408
479,-32418,2447.130000000011,1227
480,-32416,920.7100000000005,79
481,-32409,120.55999999999996,44
482,-32360,14599.179999999595,7862
483,-32335,24697.94000000225,9503
484,-32305,17170.439999999566,3478
485,-32304,16185.239999999478,3176
486,-32303,5363.029999999984,3224
487,-32300,12304.370000000474,4642
488,-32299,798.270000000003,507
489,-32298,15526.860000001136,5838
490,-32297,7279.1599999998125,1494
491,-32154,2383.1700000000083,1233
492,-31935,19250.109999999862,3958
493,-31934,19117.84999999988,3915
494,-31811,4263.929999999959,1583
495,-31808,12161.279999999699,5952
496,-31692,15801.929999999806,9467
497,-31028,2315.33999999999,667
498,-31027,3271.860000000011,922
499,-30764,1.49,1
500,-30762,2073.8000000000275,1655
501,-30760,932.6800000000063,632
502,-30755,1.39,1
503,-30754,4223.40999999999,3203
504,-30628,7201.1699999999355,3777
505,-30594,352.9799999999992,222
506,-30416,2191.4300000000094,1145
507,-30263,22557.87999999897,11414
508,-29956,5676.720000000151,4013
509,-29955,42620.549999996794,30373
510,-29954,7820.280000000267,5570
511,-29829,10903.569999999616,2800
512,-29661,8.5,17
513,-29435,10845.27000000014,19991
514,-28697,12374.740000000362,7616
515,-28664,2048.3899999999912,911
516,-28663,9792.690000000373,6280
517,-28661,14185.889999999805,8564
518,-28530,1279.6400000000006,556
519,-28404,874.4999999999998,550
520,-28403,10548.66000000006,6484
521,-28108,14076.130000000605,9972
522,-28107,5871.710000000142,4181
523,-27907,25171.919999998838,8849
524,-27850,1247.6900000000044,878
525,-27849,1153.9700000000057,821
526,-27848,4756.33000000012,3049
527,-27846,2162.8199999999574,1452
528,-27845,4752.80000000011,3050
529,-27844,1983.9999999999784,1310
530,-27684,3578.0199999999136,1888
531,-27624,7079.379999999902,3589
532,-27619,25492.98999999837,13687
533,-27618,9189.209999999637,4808
534,-27617,13150.139999999932,6773
535,-27603,3622.6399999999885,286
536,-27497,6181.72999999995,2237
537,-27142,17720.200000000084,6209
538,-26864,1990.6200000000083,1044
539,-26813,4389.839999999965,3435
540,-26812,4939.849999999979,2791
541,-26806,1086.5599999999952,824
542,-26805,7013.129999999693,3637
543,-26804,1494.029999999994,577
544,-26803,845.4399999999998,326
545,-26802,7500.050000000352,4795
546,-25200,19799.039999999553,9246
547,-25048,2286.5499999999834,855
548,-25034,7150.2400000002,5070
549,-25033,1212.3100000000027,988
550,-25032,3992.7699999998913,2120
551,-24826,12381.960000000548,4754
552,-24548,4235.199999999985,2278
553,-23211,6210.779999999849,3755
554,-23210,4111.050000000084,2482
555,-21700,353.5800000000001,234
556,-21236,88.17,292
557,-21234,57892.650000000576,30438
558,-21233,3362.199999999922,1769
559,-21206,6202.040000000064,4887
560,-21038,13612.860000000413,5292
561,-20573,8875.370000000165,4773
562,-17625,5054.68,5207
563,-17622,3558.51,3700
564,-17616,114.53000000000004,92
565,-17584,9801.13999999956,6766
566,-17564,1537.6999999999982,1356
567,-17562,2333.4300000000003,2553
568,-17521,1928.929999999999,5304
569,-17406,7799.799999999943,2828
570,-17370,11196.159999999707,5521
571,-17363,9127.269999999915,4334
572,-17348,1589.0300000000057,905
573,-17227,25209.14000000163,14737
574,-17201,14690.469999999103,7680
575,-17187,27031.12000000241,16093
576,-16894,20012.210000000494,14627
577,-16893,83377.26000000311,42768
578,-16878,14546.139999999901,7366
579,-16751,1786.2000000000094,1230
580,-16700,131.64,126
581,-15303,3709.100000000078,2663
582,-15299,11577.280000000395,8617
583,-15288,117.2600000000001,70
584,-15287,1645.4800000000066,852
585,-15112,11393.719999999354,5914
586,-15111,479.47000000000105,267
587,-14628,9698.939999999695,5628
588,-14626,698.3900000000019,450
589,-14625,18969.07999999954,10187
590,-14623,10631.27999999954,5844
591,-14153,14796.7700000004,8975
592,-14152,2626.009999999992,1671
593,-14151,9306.19999999997,5664
594,-14150,12791.370000000466,9657
595,-14148,84921.28000000288,44682
596,-12359,1198.8700000000035,488
597,-12358,2319.2699999999936,948
598,-12355,18879.470000000143,10790
599,-12354,4341.819999999925,2458
600,-12338,12074.149999999887,6497
601,-12331,14282.940000000555,10598
602,-12328,2881.119999999988,2218
603,-12326,9111.490000000334,6604
604,-12325,2265.210000000018,1949
605,-12322,9917.020000000337,7316
606,-12321,9163.780000000315,6685
607,-12320,3006.8899999999903,2361
608,-12318,14073.39000000039,10571
609,-12314,17284.890000000534,13066
610,-12313,14895.340000000462,11222
611,-12312,5901.800000000159,4202
612,-12311,3644.2799999999697,2927
613,-12310,3306.469999999983,2587
614,-12309,2028.4100000000278,1616
615,-12308,23041.000000000557,17441
616,-12307,10405.640000000407,7351
617,-12304,3095.939999999986,2439
618,-12300,10183.53000000028,7635
619,-12299,4170.369999999946,3248
620,-12298,4844.270000000109,3458
621,-12297,5928.9800000001505,4200
622,-12295,23441.560000000798,17011
623,-12293,3509.600000000037,2648
624,-12292,5330.600000000123,3846
625,-12291,21749.85000000075,15930
626,-12289,1662.6600000000196,1362
627,-12288,36250.80999999894,27438
628,-12286,34179.939999999755,26701
629,-12284,28948.370000000767,22046
630,-12280,10738.820000000354,7898
631,-12279,15067.70000000064,10847
632,-12278,9696.39000000035,7133
633,-12277,3665.4400000000182,2968
634,-12276,12770.460000000363,9827
635,-12273,4996.150000000096,3596
636,-12272,5377.880000000132,3806
637,-12271,10015.460000000432,7481
638,-12270,12459.990000000469,9073
639,-12269,7988.290000000263,5926
640,-12268,19990.590000000564,14901
641,-12262,7670.790000000147,5450
642,-12260,5706.410000000132,4069
643,-12258,10792.80000000044,8167
644,-12255,2849.499999999984,2252
645,-12254,9567.53000000037,6974
646,-12248,6648.770000000179,4801
647,-12247,7557.4700000002285,5454
648,-12246,21420.0500000007,15940
649,-12245,25142.84000000065,19225
650,-12244,13757.070000000478,10380
651,-12243,12980.430000000453,9679
652,-12237,11097.320000000074,1834
653,-12225,13376.11000000056,8593
654,-12224,10875.480000000456,6963
655,-12221,10409.58000000003,4553
656,-12220,15714.509999999755,7374
657,-12212,11797.829999999462,11657
658,-12201,3986.329999999926,3141
659,-12197,8428.129999999986,3053
660,-12196,6188.259999999961,2244
661,-12190,4634.459999999955,1694
662,-12189,1181.7400000000025,786
663,-12187,5624.479999999939,2062
664,-12186,8294.130000000227,5967
665,-12184,5903.310000000121,4249
666,-12183,6176.640000000163,4458
667,-12176,432.15000000000083,266
668,-12175,38620.589999999094,19766
669,-12174,6398.529999999872,3124
670,-12172,57491.060000000165,29330
671,-12171,76346.31000000128,39538
672,-12169,38511.559999999365,19569
673,-12168,16067.289999999832,8174
674,-12167,20730.549999998948,10322
675,-12166,19039.909999999432,9882
676,-12165,61304.460000000436,31827
677,-12162,14671.42999999984,7386
678,-12161,9349.389999999605,4601
679,-12160,10414.549999999716,5148
680,-12157,34104.86999999937,18262
681,-12154,30566.239999998746,15860
682,-12153,19827.29999999929,10060
683,-12152,64755.700000000434,33454
684,-12151,75759.36000000127,38435
685,-12150,16206.4499999998,7940
686,-12149,47489.13000000098,24009
687,-12148,21125.98999999908,10726
688,-12134,5.96,4
689,-12130,8.18,6
690,-12116,22886.889999998264,12340
691,-12112,22612.909999998406,12187
692,-12109,4400.250000000098,2805
693,-12102,25547.270000001517,16283
694,-12101,13861.840000000766,8846
695,-12100,23212.210000001367,14812
696,-12098,838.5400000000045,576
697,-12097,3945.7700000000586,2515
698,-12096,4995.720000000132,3188
699,-12095,3322.300000000036,2120
700,-12094,8546.180000000413,5462
701,-12093,6847.040000000273,4356
702,-12087,82.46000000000001,76
703,-12084,7100.450000000307,4572
704,-12078,12200.480000000618,7843
705,-12076,9737.740000000504,6235
706,-12074,6143.770000000262,3949
707,-12066,4171.200000000021,41712
708,-12065,5245.870000000046,13453
709,-12058,2997.200000000015,15020
710,-12057,323.42999999999944,979
711,-12056,6709.510000000123,10071
712,-12055,809.329999999998,2105
713,-12054,10533.41000000013,3959
714,-12045,14697.450000000852,8706
715,-12044,758.4000000000027,462
716,-12027,20441.790000001594,12216
717,-12026,7217.579999999953,4325
718,-12025,13642.000000000793,8147
719,-12024,1900.8700000000097,693
720,-12022,2192.7399999999757,810
721,-12019,16028.020000000894,5867
722,-12018,8479.619999999539,4094
723,-12016,21140.22999999891,10244
724,-12015,253.94000000000017,156
725,-12012,25024.34000000071,6457
726,-12011,11907.379999999592,3069
727,-12010,15064.09999999945,3881
728,-12008,9046.349999999533,4371
729,-12006,12447.480000000574,4776
730,-12003,9773.320000000129,3611
731,-12002,15451.130000000832,5775
732,-12001,21978.460000000177,5675
733,-12000,646.2200000000003,238
734,-11999,4231.83999999995,1647
735,-11997,4094.9999999999527,1574
736,-11982,24236.73000000119,13616
737,-11981,19347.36000000169,7190
738,-11978,12257.060000000563,4522
739,-11976,1780.7400000000166,1114
740,-11973,2706.9400000000255,1667
741,-11972,1482.090000000014,912
742,-11971,937.8000000000037,585
743,-11968,16742.999999999392,4931
744,-11967,11250.259999999542,3333
745,-11966,16254.519999999278,4776
746,-11965,14448.129999999406,4270
747,-11964,5806.999999999974,874
748,-11963,17983.770000001172,4820
749,-11962,2895.1500000000037,426
750,-11961,199.5299999999999,27
